num_words,num_paragraphs,num_sentences,num_words_with_punct,num_total_prop,num_noun,num_verb,num_past,num_rare_words_4,num_rare_nouns_4,num_dif_rare_words_4,num_pres,num_indic,num_adv,num_personal_pronouns,num_third_pers_pron,num_subord,num_inf,num_adj,num_rel_subord,num_ger,num_past_irregular,num_impera,num_rare_adj_4,num_pass,num_agentless,num_rare_verbs_4,num_first_pers_pron,num_neg,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,dale_chall,smog,flesch_kincaid,flesch,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,honore,maas,mtld,sentences_per_paragraph_mean,sentences_length_mean,sentences_length_no_stopwords_mean,num_syllables_words_mean,words_length_mean,words_length_no_stopwords_mean,lemmas_length_mean,sentences_per_paragraph_std,sentences_length_std,sentences_length_no_stopwords_std,num_syllables_words_std,words_length_std,words_length_no_stopwords_std,lemmas_length_std,left_embeddedness,num_content_words_not_a1_c1_words,num_a1_words,num_b2_words,num_b1_words,num_a2_words,num_c1_words,mean_depth_per_sentence,num_different_forms,num_pass_mean,num_past_irregular_mean,num_punct_marks_per_sentence,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,agentless_passive_density_incidence,negation_density_incidence,gerund_density_incidence,infinitive_density_incidence,num_modifiers_noun_phrase,num_decendents_noun_phrase,mean_rare_4,mean_distinct_rare_4,min_wf_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,num_paragraphs_incidence,num_sentences_incidence,num_past_incidence,num_pres_incidence,num_future,num_future_incidence,num_indic_incidence,num_impera_incidence,num_past_irregular_incidence,num_pass_incidence,num_rare_nouns_4_incidence,num_rare_adj_4_incidence,num_rare_verbs_4_incidence,num_rare_advb_4,num_rare_advb_4_incidence,num_rare_words_4_incidence,num_dif_rare_words_4_incidence,num_lexic_words_incidence,num_noun_incidence,num_adj_incidence,num_adv_incidence,num_verb_incidence,num_subord_incidence,num_rel_subord_incidence,num_personal_pronouns_incidence,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron_incidence,num_a1_words_incidence,num_a2_words_incidence,num_b1_words_incidence,num_b2_words_incidence,num_c1_words_incidence,num_content_words_not_a1_c1_words_incidence,level
568,12,38,650,104,98,100,32,15,8,13,25,50,30,80,57,42,9,35,4,11,17,0,2,0,0,5,23,12,0.1923,0.1333,0.6154,0.4833,0.1923,0.1333,0.0395,0.0591,0.0303,0.0604,84.507,3.5211,47.5352,12.3239,17.6056,3.5211,7.3524,5.9093,7.6082,69.4207,0.4261,0.6429,0.67,0.6286,0.7333,0.6687,0.4384,0.602,0.48,0.6286,0.7333,0.611,659.9528,0.0652,79.5884,3.1667,14.8947,9.4737,1.4296,4.2261,5.6957,4.0601,1.7717,10.3563,6.757999999999999,0.752,2.2286,2.1234,2.1342,5.1053,89,253,2,10,34,0,4.5526,242,0.0,0.5312,1.8158,2.7368,2.6316,5.8684,392.6056,176.0563,0.463,0.1725,0.1761,0.0616,0.0528,0.0,21.1268,19.3662,15.8451,0.3587,0.3991,5.7034,7.6923,3.6342,8.1937,4.0259,1.7551,6.3684,21.1268,66.9014,56.338,44.0141,0,0.0,88.0282,0.0,29.9296,0.0,14.0845,3.5211,8.8028,0,0.0,26.4085,22.8873,463.0282,172.5352,61.6197,52.8169,176.0563,73.9437,7.0423,140.8451,40.493,23,40.493,100.3521,445.4225,59.8592,17.6056,3.5211,0.0,156.6901,2
643,10,39,726,107,127,88,61,25,15,19,7,57,34,54,47,32,7,41,8,8,30,0,2,6,5,7,5,3,0.1034,0.1061,0.5517,0.4242,0.1034,0.1061,0.0226,0.045,0.0161,0.0362,94.8678,9.3313,51.3219,13.9969,20.2177,0.0,8.0641,5.8734,7.6121,71.4401,0.479,0.7323,0.625,0.8537,0.8529,0.7659999999999999,0.5521,0.6772,0.5341,0.8537,0.8529,0.7295,1138.0644,0.0516,97.7181,3.9,16.1026,10.9487,1.3919,4.2404,5.6717,3.992,1.3748,8.4301,5.7421,0.7024,2.1536,1.9214,2.0328,2.8462,149,220,3,9,23,0,4.9744,308,0.0093,0.4918,2.0256,2.7436,2.2564,6.5128,395.0233,136.8585,0.451,0.1975,0.1369,0.0638,0.0529,7.776,4.6656,12.4417,10.8865,0.378,0.4843,8.6207,9.0476,3.2421,7.08,5.0388,1.7907,7.3667,15.5521,60.6532,94.8678,10.8865,1,1.5552,88.647,0.0,46.6563,9.3313,23.3281,3.1104,10.8865,1,1.5552,38.8802,29.549,451.0109,197.5117,63.7636,52.8771,136.8585,49.7667,12.4417,83.9813,7.776,5,7.776,73.0949,342.1462,35.7698,13.9969,4.6656,0.0,231.7263,2
532,8,36,606,105,129,92,19,38,29,18,35,40,35,27,22,57,8,34,13,10,6,2,1,0,0,5,4,7,0.2143,0.2429,0.3571,0.3429,0.3214,0.2857,0.0259,0.0441,0.0293,0.0441,73.3083,11.2782,39.4737,7.5188,13.1579,1.8797,8.0499,8.3441,9.1371,55.1635,0.4511,0.5504,0.7283,0.6765,0.6571,0.6531,0.4605,0.5039,0.5217,0.6765,0.6571,0.5898,788.2154,0.061,106.4,4.5,14.5278,10.3056,1.6203,4.9254,6.4965,4.6176,1.3229,6.6478,4.5266,0.9937,2.6411,2.5083,2.4509,4.5278,144,195,2,12,47,3,5.2778,240,0.0,0.3158,1.6944,2.9167,2.5556,5.1944,351.5038,172.9323,0.5451,0.2425,0.1729,0.0639,0.0658,0.0,13.1579,18.797,15.0376,0.4118,0.4920000000000001,13.1034,10.2273,3.2742,6.7059,4.7421,2.0787,7.0891,15.0376,67.6692,35.7143,65.7895,4,7.5188,75.188,3.7594,11.2782,0.0,54.5113,1.8797,9.3985,3,5.6391,71.4286,33.8346,545.1128,242.4812,63.9098,65.7895,172.9323,107.1429,24.4361,50.7519,7.5188,0,0.0,41.3534,366.5414,88.3459,22.5564,3.7594,5.6391,270.6767,2
359,10,23,416,60,76,51,15,8,5,8,26,39,21,15,10,20,4,36,3,1,10,0,3,0,0,0,3,3,0.2308,0.2632,0.3077,0.4211,0.3077,0.4211,0.0245,0.0392,0.022,0.0352,55.7103,11.1421,36.2117,5.5710000000000015,2.7855,0.0,8.2812,5.7927,8.4439,62.3248,0.5181,0.6842,0.6078,0.7778,0.8095,0.7198,0.6128,0.6447,0.4706,0.7778,0.8095,0.6756,731.1501,0.0554,115.7509,2.3,15.3043,11.3913,1.5209,4.4489,5.6616,4.3011,0.9,6.6818,4.7798,0.7641,2.1957,2.0429,2.1281,4.4348,68,132,4,3,27,1,4.7826,186,0.0,0.6667,2.2174,2.6087,2.2174,6.2609,401.1142,142.0613,0.5125,0.2117,0.1421,0.1003,0.0585,0.0,8.3565,2.7855,11.1421,0.4306,0.5347,4.3478,6.3492,3.057,7.8492,5.136,1.58,7.5067,27.8552,64.0669,41.7827,72.4234,0,0.0,108.6351,0.0,27.8552,0.0,13.9276,8.3565,0.0,0,0.0,22.2841,22.2841,512.5348,211.6992,100.2786,58.4958,142.0613,55.7103,8.3565,41.7827,8.3565,2,5.5710000000000015,27.8552,367.6880000000001,75.2089,8.3565,11.1421,2.7855,189.415,2
698,19,42,813,122,168,119,20,28,20,12,61,68,42,55,26,62,14,44,11,7,14,1,3,8,8,4,27,8,0.3871,0.3704,0.4839,0.463,0.4194,0.4259,0.0432,0.0546,0.0393,0.0529,68.7679,5.7307,41.5473,11.4613,5.7307,4.298,6.9718,6.1827,7.0897,75.3132,0.3553,0.4405,0.4622,0.6591,0.5952,0.5393,0.3926,0.3869,0.3277,0.6591,0.5952,0.4922,635.3839,0.0784,86.9055,2.6316,16.4762,11.5952,1.3453,4.0231,5.2377,3.8382,1.1792,8.154,5.7655,0.6915,2.1743,2.1579,2.0562,3.2143,140,316,11,25,30,0,5.4762,248,0.0115,0.7,1.9762,2.9048,2.8333,6.0476,363.8968,170.4871,0.5344,0.2407,0.1705,0.063,0.0602,11.4613,11.4613,10.0287,20.0573,0.3701,0.4291,7.5067,6.7416,3.3895,9.433,5.0458,1.8067,7.3818,27.2206,60.1719,28.6533,87.3926,0,0.0,97.4212,1.4327,20.0573,11.4613,28.6533,4.298,5.7307,1,1.4327,40.1146,17.192,534.384,240.6877,63.0372,60.1719,170.4871,88.8252,15.7593,78.7966,38.6819,15,21.49,37.2493,452.7221,42.9799,35.8166,15.7593,0.0,200.5731,2
739,20,39,845,127,167,115,28,26,20,25,46,56,36,57,37,55,15,52,8,4,13,2,0,1,0,5,4,9,0.1739,0.2424,0.5652,0.5758,0.3043,0.3636,0.036000000000000004,0.0456,0.0384,0.0502,74.4249,5.4127,50.0677,9.4723,8.1191,1.3532,7.5891,7.0101,10.1769,59.706,0.4249,0.6946,0.5913,0.7115,0.6389,0.6591,0.479,0.6228,0.4696,0.7115,0.6389,0.6107,883.0925,0.0596,87.7377,2.15,18.7179,12.5641,1.4858,4.4959,6.0053,4.3164,0.9097,11.2454,7.7188,0.8329,2.4636,2.432,2.322,4.1795,144,311,7,11,36,1,5.2821,314,0.0014,0.4643,1.9487,3.2564,2.9487,7.3333,387.0095,155.6157,0.5007,0.226,0.1556,0.0704,0.0487,0.0,12.1786,5.4127,20.2977,0.3846,0.4545,7.027,10.3734,3.2772,8.0676,4.5593,1.7611,6.5732,27.0636,52.774,37.889,62.2463,2,2.7064,75.7781,2.7064,17.5913,1.3532,27.0636,0.0,6.7659,1,1.3532,35.1827,33.8295,500.6766,225.9811,70.3654,48.7145,155.6157,74.4249,10.8254,77.1313,5.4127,0,0.0,50.0677,420.839,48.7145,14.885,9.4723,1.3532,194.8579,2
587,16,43,689,117,101,108,21,15,8,14,50,64,20,54,33,61,11,60,6,11,20,0,3,1,1,4,5,9,0.2593,0.2698,0.5185,0.4603,0.3333,0.3016,0.069,0.0737,0.0589,0.0723,54.5145,6.8143,34.0716,3.4072,6.8143,3.4072,6.7346,5.884,5.9564,76.6721,0.3731,0.5842,0.4444,0.55,0.8,0.5947,0.4225,0.5446,0.3148,0.55,0.8,0.5524,666.2986,0.0782,61.9611,2.6875,13.5349,8.9767,1.3748,4.2732,5.5786,4.0945,1.8275,6.5178,4.8055,0.6726,2.0591,1.9823,1.9896,5.5814,107,237,22,8,17,3,4.8837,219,0.0017,0.9524,1.7209,2.7209,2.5116,4.8372,354.3441,183.9864,0.4906,0.1721,0.184,0.1022,0.0341,1.7036,15.3322,18.7394,18.7394,0.4471,0.5337,5.2083,9.2715,3.5663,7.8092,3.9903,1.7315,6.4545,27.2572,73.2538,35.7751,85.1789,0,0.0,109.029,0.0,34.0716,1.7036,13.6286,5.1107,6.8143,0,0.0,25.5537,23.8501,490.6303,172.0613,102.2147,34.0716,183.9864,103.9182,10.2215,91.9932,8.5179,4,6.8143,56.2181,403.7479,28.9608,13.6286,37.4787,5.1107,182.2828,2
609,10,32,710,112,154,93,19,24,22,16,58,60,30,22,11,47,4,36,14,3,8,0,2,3,3,0,10,3,0.6818,0.7143,0.6818,0.7619,0.6818,0.7381,0.105,0.0895,0.1048,0.0826,80.4598,11.4943,50.9031,8.2102,6.5681,3.2841,6.888,6.4785,7.8562,72.6345,0.335,0.4286,0.4624,0.75,0.5667,0.5519,0.381,0.4091,0.3441,0.75,0.5667,0.5175,684.4119999999998,0.08900000000000001,54.0543,3.2,17.9375,13.5625,1.358,4.3502,5.651,4.1864,1.1662,6.2697,5.1414,0.6828,2.2018,2.1502,2.0486,5.7812,98,264,7,27,30,1,5.5625,204,0.0049,0.4211,2.5312,3.5,2.9062,6.75,354.6798,152.7094,0.514,0.2529,0.1527,0.0591,0.0493,4.9261,4.9261,4.9261,6.5681,0.4028,0.4769,7.6677,10.8108,3.56,6.5472,4.7143,2.086,6.3224,16.4204,52.5452,31.1987,95.2381,0,0.0,98.5222,0.0,13.1363,4.9261,36.1248,3.2841,0.0,0,0.0,39.4089,26.2726,513.9573,252.8736,59.1133,49.2611,152.7094,77.1757,22.9885,36.1248,16.4204,0,0.0,18.0624,433.4975,49.2611,44.335,11.4943,1.642,160.9195,2
633,5,42,714,115,129,114,23,21,16,13,39,51,30,25,25,51,18,42,2,12,13,0,1,0,0,4,0,8,0.3514,0.2298,0.4324,0.3913,0.3784,0.32299999999999995,0.044,0.0639,0.0264,0.0455,71.09,4.7393,47.3934,11.0585,4.7393,3.1596,7.2028,6.3074,8.2582,62.6996,0.3886,0.5659,0.5965,0.7619,0.6667,0.6477,0.4297,0.5194,0.4386,0.7619,0.6667,0.5967,774.3206,0.0718,76.6285,8.4,14.380999999999998,10.119,1.5229,4.5182,6.1397,4.3427,1.4967,6.3507,4.4412,0.7665,2.4185,2.2038,2.2938,2.7381,123,232,6,10,38,8,4.7857,246,0.0,0.5652,1.6429,2.7381,2.7143,5.0714,336.4929,180.0948,0.4976,0.2038,0.1801,0.0664,0.0474,0.0,12.6382,18.9573,28.436,0.3099,0.3474,6.6667,6.8783,3.755,7.9542,4.1667,1.8761,6.2047,7.8989,66.3507,36.3349,61.6114,4,6.3191,80.5687,0.0,20.5371,0.0,25.2765,1.5798,6.3191,0,0.0,33.1754,20.5371,497.6303,203.7915,66.3507,47.3934,180.0948,80.5687,3.1596,39.4945,0.0,0,0.0,39.4945,366.5087,60.0316,15.7978,9.4787,12.6382,194.3128,2
607,12,40,698,91,144,89,11,34,18,29,44,39,35,16,16,30,9,49,5,11,5,1,4,2,1,11,0,5,0.3214,0.3214,0.3571,0.4107,0.3929,0.3929,0.0375,0.0464,0.0381,0.0493,69.1928,0.0,47.7759,11.5321,6.5898,3.2949,7.2506,6.9613,7.6881,66.9714,0.4267,0.5833,0.6067,0.7959,0.6571,0.6607,0.4794,0.5278,0.5056,0.7959,0.6571,0.6216,800.9399,0.0635,92.389,3.3333,14.575,10.575,1.4712,4.3053,5.5812,4.1046,1.2472,6.2685,4.4827,0.7693,2.1567,2.0615,2.0435,4.025,130,225,5,11,41,3,4.8,259,0.0033,0.4545,1.9,2.275,2.225,5.275,347.6112,146.6227,0.5189,0.2372,0.1466,0.0807,0.0577,1.6474,8.2372,18.1219,14.827,0.4882,0.5498,10.7937,14.9485,3.4587,7.2704,4.9115,1.6395,6.9214,19.7694,65.8979,18.1219,72.4876,2,3.2949,64.2504,1.6474,8.2372,3.2949,29.654,6.5898,18.1219,1,1.6474,56.0132,47.7759,518.9456,237.2323,80.7249,57.6606,146.6227,49.4234,8.2372,26.3591,0.0,0,0.0,26.3591,370.6755,67.5453,18.1219,8.2372,4.9423,214.168,2
468,6,32,554,78,98,76,10,21,14,15,32,35,39,63,20,42,9,33,1,12,7,0,1,2,2,6,21,4,0.4231,0.4235,0.6154,0.6471,0.4615,0.4706,0.0487,0.0629,0.0462,0.0614,89.7436,4.2735,29.9145,12.8205,32.0513,10.6838,6.42,6.4785,6.4522,74.8522,0.4402,0.5816,0.6974,0.7879,0.6923,0.6898,0.4338,0.5306,0.4605,0.7879,0.6923,0.6178,670.8179,0.0666,78.2839,5.3333,14.75,9.2812,1.3846,4.2225,5.8704,4.0169,2.2852,8.3554,4.7119,0.7436,2.1938,2.0189,2.0789,4.5312,82,192,10,25,32,1,4.25,206,0.0043,0.7,2.2188,2.4375,2.375,5.5312,378.2051,162.3932,0.5256,0.2094,0.1624,0.0705,0.0833,4.2735,8.547,25.641,19.2308,0.3503,0.3842,8.5366,9.5541,3.6844,8.8085,4.8314,1.7895,7.2396,12.8205,68.3761,21.3675,68.3761,0,0.0,74.7863,0.0,14.9573,4.2735,29.9145,2.1368,12.8205,0,0.0,44.8718,32.0513,525.641,209.4017,70.5128,83.3333,162.3932,89.7436,2.1368,134.6154,44.8718,16,34.188,42.735,410.2564,68.3761,53.4188,21.3675,2.1368,175.2137,2
552,14,33,631,101,97,96,26,23,13,19,46,56,27,59,53,53,8,44,10,0,17,0,7,4,4,1,6,11,0.2105,0.1471,0.6316,0.5588,0.2105,0.1471,0.0475,0.0651,0.0337,0.0542,68.8406,9.058,41.6667,5.4348,10.8696,1.8116,8.1848,8.4844,8.7191,62.3438,0.5181,0.7938,0.6771,0.8864,0.7778,0.7838,0.5326,0.7629,0.5104,0.8864,0.7778,0.7344,980.2432,0.0473,128.2542,2.3571,16.7273,11.1212,1.5072,4.4891,6.0382,4.3351,1.2877,7.8751,4.9894,0.8948,2.4781,2.3486,2.4036,3.7273,104,213,13,20,31,10,4.9697,286,0.0072,0.6538,1.9697,3.0606,2.9091,6.3636,380.4348,173.91299999999995,0.4783,0.1757,0.1739,0.0797,0.0489,7.2464,19.9275,0.0,14.4928,0.3714,0.4,8.7121,9.5477,3.5476,6.6836,4.5714,2.0426,7.0737,25.3623,59.7826,47.1014,83.3333,0,0.0,101.4493,0.0,30.7971,7.2464,23.5507,12.6812,1.8116,2,3.6232,41.6667,34.4203,478.2609,175.7246,79.7101,48.913,173.91299999999995,96.0145,18.1159,106.8841,10.8696,4,7.2464,96.0145,385.8696,56.1594,36.2319,23.5507,18.1159,188.4058,2
543,10,39,650,89,112,84,48,36,25,24,21,54,21,41,32,34,6,28,4,2,15,0,4,6,6,5,9,6,0.1667,0.1714,0.4667,0.3429,0.3,0.2429,0.0285,0.0492,0.0284,0.0557,62.6151,5.5249,29.4659,3.6832,23.9411,0.0,8.0783,5.3698,7.4749,67.6099,0.4346,0.5982,0.5595,0.75,0.7619,0.6674,0.5175,0.5268,0.4405,0.75,0.7619,0.6198,777.6057,0.0643,81.0961,4.0,13.7949,10.2821,1.4696,4.4721,5.9792,4.2454,1.4142,7.4668,6.7518,0.7787,2.3849,2.2009,2.295,3.9487,119,187,11,2,24,3,4.3333,236,0.011,0.3125,2.3077,2.2821,2.1538,5.4615,392.2652,154.6961,0.4512,0.2063,0.1547,0.0516,0.0387,11.0497,11.0497,3.6832,11.0497,0.3239,0.3897,14.6939,16.0,2.6923,7.8504,4.8021,1.8214,7.1204,18.4162,71.8232,88.3978,38.674,1,1.8416,99.4475,0.0,27.6243,11.0497,46.0405,7.3665,9.2081,2,3.6832,66.2983,44.1989,451.1971,206.2615,51.5654,38.674,154.6961,62.6151,7.3665,75.5064,16.5746,7,12.8913,58.9319,344.3831,44.1989,3.6832,20.2578,5.5249,219.1529,2
515,12,28,613,85,98,83,9,17,3,11,62,69,60,30,23,42,1,58,9,2,7,0,5,0,0,9,7,5,0.3125,0.2759,0.5,0.4828,0.3125,0.2759,0.0815,0.0884,0.0708,0.0712,77.6699,5.8252,42.7184,11.6505,17.4757,0.0,7.4922,8.634,9.8904,56.913,0.3379,0.4694,0.3976,0.569,0.3167,0.4382,0.3806,0.4286,0.3012,0.569,0.3167,0.4039,542.3614,0.0939,66.3596,2.3333,17.3571,12.5,1.5515,4.7078,6.5605,4.5226,1.3123,6.5858,5.1651,0.8959,2.4244,2.2817,2.3392,3.5,101,210,7,10,30,2,5.3571,174,0.0,0.7778,2.25,3.0357,2.9643,5.8214,316.5049,161.165,0.5806,0.1903,0.1612,0.1126,0.1165,0.0,9.7087,3.8835,1.9417,0.3804,0.4294,5.6856,8.7302,3.7343,6.5161,4.3408,1.6341,6.6289,23.301,54.3689,17.4757,120.3883,0,0.0,133.9806,0.0,13.5922,0.0,5.8252,9.7087,17.4757,0,0.0,33.0097,21.3592,580.5825,190.2913,112.6214,116.5049,161.165,81.5534,17.4757,58.2524,13.5922,0,0.0,44.6602,407.767,58.2524,19.4175,13.5922,3.8835,196.1165,2
421,7,26,485,83,90,84,9,21,11,14,39,45,35,33,11,41,7,39,8,9,3,2,1,0,0,8,13,5,0.3158,0.2955,0.5263,0.4318,0.4211,0.3636,0.0487,0.0566,0.0354,0.0459,76.0095,2.3753,49.8812,4.7506,16.6271,2.3753,6.8775,7.0101,8.4394,64.5505,0.5012,0.6333,0.6429,0.6923,0.7143,0.6707,0.5226,0.5889,0.4762,0.6923,0.7143,0.6179,758.5254,0.0555,92.9851,3.7143,16.3846,10.9615,1.4798,4.4296,5.7434,4.2793,1.5779,7.8254,4.595,0.7723,2.1254,1.961,1.9751,3.2308,79,168,9,7,42,0,5.1538,211,0.0,0.3333,2.1154,3.1923,3.2308,5.4231,334.9169,199.5249,0.5891,0.2138,0.1995,0.0926,0.0831,0.0,11.8765,21.3777,16.6271,0.4681,0.5674,8.4677,8.9744,3.2469,7.5333,5.0351,2.3614,7.5568,16.6271,61.7577,21.3777,92.6366,2,4.7506,106.8884,4.7506,7.1259,0.0,26.1283,2.3753,19.0024,1,2.3753,49.8812,33.2542,589.0736,213.7767,92.6366,83.1354,199.5249,97.3872,19.0024,78.3848,30.8789,1,2.3753,26.1283,399.0499,99.7625,16.6271,21.3777,0.0,187.6485,2
512,7,32,623,95,129,84,6,21,14,13,42,45,37,37,27,42,5,41,7,3,4,1,1,1,0,6,8,4,0.24,0.2,0.4,0.35,0.36,0.3,0.0402,0.0477,0.0277,0.0407,87.8906,7.8125,50.7812,5.8594,21.4844,1.9531,7.5141,5.9855,7.7677,68.7891,0.4199,0.5194,0.5833,0.6585,0.6486,0.6025,0.4512,0.4729,0.4048,0.6585,0.6486,0.5462,626.3366,0.0693,103.5859,4.5714,16.0938,11.4062,1.4336,4.2039,5.5564,4.033,0.9035,7.6541,6.3288,0.7285,2.1468,1.9779,2.0176,4.0,110,236,3,9,21,0,4.9688,215,0.002,0.6667,2.4375,2.9688,2.625,6.0625,378.9062,164.0625,0.5684,0.252,0.1641,0.0801,0.0723,0.0,7.8125,5.8594,9.7656,0.4278,0.4845,7.2165,8.2803,3.7544,7.1303,4.6938,1.6125,6.6047,13.6719,62.5,11.7188,82.0312,2,3.9062,87.8906,1.9531,7.8125,1.9531,27.3438,1.9531,11.7188,0,0.0,41.0156,25.3906,568.3594,251.9531,80.0781,72.2656,164.0625,82.0312,13.6719,72.2656,15.625,4,7.8125,52.7344,460.9375,41.0156,17.5781,5.8594,0.0,214.8438,2
556,9,37,645,114,111,116,17,32,25,17,46,53,43,35,24,65,14,36,13,3,14,3,2,3,3,4,5,6,0.1429,0.1594,0.2857,0.3043,0.2143,0.2029,0.0355,0.0524,0.0324,0.0464,57.554,3.5971,32.3741,8.9928,10.7914,1.7986,7.7614,5.7855,7.3504,70.6581,0.4388,0.6937,0.4655,0.7778,0.7674,0.6761,0.4514,0.6486,0.3534,0.7778,0.7674,0.6368,736.0419999999998,0.0628,84.8261,4.1111,14.973,10.0541,1.4191,4.2617,5.6477,4.1065,1.5947,7.4851,5.2037,0.7239,2.1383,1.9965,2.0555,5.9459,110,258,8,19,34,2,4.8919,244,0.0054,0.8235,2.1081,3.0811,3.1351,5.027,334.5324,208.6331,0.5504,0.1996,0.2086,0.0647,0.0773,5.3957,10.7914,5.3957,25.1799,0.3118,0.3333,10.4575,9.0909,3.4622,8.8087,4.75,1.8017,7.9167,16.1871,66.5468,30.5755,82.7338,10,17.9856,95.3237,5.3957,25.1799,5.3957,44.964,3.5971,7.1942,1,1.7986,57.554,30.5755,550.3597,199.6403,64.7482,77.3381,208.6331,116.9065,23.3813,62.9496,8.9928,1,1.7986,43.1655,464.0288,61.1511,34.1727,14.3885,3.5971,197.8417,2
603,16,40,707,103,125,90,7,29,23,25,59,60,35,37,28,38,8,50,6,3,2,0,4,1,1,2,4,6,0.0417,0.0238,0.25,0.1905,0.125,0.119,0.0272,0.0491,0.0236,0.0445,72.9685,4.9751,44.7761,8.2919,9.9502,4.9751,6.6886,5.1489,6.3357,76.4891,0.4212,0.648,0.5222,0.76,0.5143,0.6111,0.4859,0.5920000000000001,0.4,0.76,0.5143,0.5666,767.6093,0.0649,74.6353,2.5,15.125,10.175,1.3599,4.1769,5.4033,4.0314,1.2247,6.8927,4.6254,0.6347,1.9549,1.862,1.8686,4.325,111,253,6,4,17,3,5.05,254,0.0017,0.2857,2.225,2.575,2.25,5.7,378.1095,149.2537,0.4975,0.2073,0.1493,0.0829,0.058,1.6584,9.9502,4.9751,13.267,0.3026,0.3377,9.6667,14.0449,3.3082,7.2329,4.6445,1.4494,6.9754,26.534,66.335,11.6086,97.8441,0,0.0,99.5025,0.0,3.3167,1.6584,38.1426,6.6335,3.3167,0,0.0,48.0929,41.4594,497.5124,207.2968,82.9187,58.0431,149.2537,63.0182,9.9502,61.3599,6.6335,2,3.3167,46.4345,419.5688,28.1924,6.6335,9.9502,4.9751,184.0796,2
634,11,40,723,95,138,99,64,29,15,28,17,53,38,22,18,35,6,64,7,5,35,0,7,2,2,7,4,6,0.1379,0.1111,0.2759,0.2063,0.1379,0.127,0.0164,0.0253,0.0229,0.0379,86.7508,11.041,37.8549,9.4637,28.3912,0.0,7.7102,6.9613,7.9937,65.9823,0.4905,0.6957,0.5657,0.75,0.6316,0.6608,0.5284,0.6159,0.4545,0.75,0.6316,0.613,880.2523,0.0498,129.2274,3.6364,15.775,10.775,1.4748,4.5658,5.9233,4.3233,1.3667,7.0089,4.7618,0.8294,2.2997,2.2195,2.1913,3.975,161,206,15,13,30,2,4.825,311,0.0032,0.5469,2.05,2.375,2.475,5.625,354.8896,156.1514,0.5347,0.2177,0.1562,0.1009,0.0599,3.1546,9.4637,7.8864,9.4637,0.4133,0.4711,8.5546,12.5561,3.2473,7.4844,4.8634,1.4565,7.1852,17.3502,63.0915,100.9464,26.8139,0,0.0,83.5962,0.0,55.205,3.1546,23.6593,11.041,11.041,0,0.0,45.7413,44.164,534.7003,217.6656,100.9464,59.9369,156.1514,55.205,11.041,34.7003,6.3091,3,4.7319,28.3912,324.9211,47.3186,20.5047,23.6593,3.1546,253.9432,2
606,11,39,719,94,123,96,32,37,26,28,41,51,35,37,28,41,11,57,5,2,16,0,7,2,2,3,4,4,0.2593,0.2281,0.4074,0.3509,0.3704,0.3158,0.0467,0.0756,0.0382,0.0649,85.8086,16.5017,33.0033,14.8515,21.4521,0.0,8.6022,6.6720000000000015,9.0233,59.5416,0.4439,0.5935,0.6354,0.7193,0.7714,0.6799,0.5726,0.5041,0.4271,0.7193,0.7714,0.6055,726.6846,0.0597,102.3656,3.4545,15.640999999999998,11.3077,1.5446,4.5934,6.1566,4.4049,1.3727,6.9411,4.8260000000000005,0.8188,2.4169,2.1241,2.2785,3.7949,158,202,8,7,32,4,4.8462,269,0.0033,0.5,1.8718,2.4103,2.4615,5.5897,359.736,158.4158,0.5132,0.203,0.1584,0.0941,0.0578,3.3003,6.6007,3.3003,18.1518,0.4817,0.555,11.8971,14.2132,3.1523,7.2401,4.9259,1.9479,7.3083,18.1518,64.3564,52.8053,67.6568,1,1.6502,84.1584,0.0,26.4026,3.3003,42.9043,11.5512,4.9505,1,1.6502,61.0561,46.2046,513.2013,202.9703,94.0594,57.7558,158.4158,67.6568,8.2508,61.0561,6.6007,2,3.3003,46.2046,333.3333,52.8053,11.5512,13.2013,6.6007,260.7261,2
